time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,1.141080721005693,2.9187228394265032,2.9753326886165494,0.9260164938890245,5.891226100532794,0.0,2.518773874670989,5.897135412031216,1.6437989177460548,0.9645209677932424,-0.4447639741272177,0.0,451.8776682697433,451.47952406951674,447.80856221431435,451.0712547057404
1.8600000000000012,1.2993376982295701,3.2861353029790266,3.0665490771757473,0.9845386017612592,5.8642552980683345,0.0,2.75778624464116,6.350254683519075,1.3911069303059462,0.9910469532185335,-0.4612278256212347,0.0,452.4363461269337,450.9000568627821,447.8566908563889,451.01167971568805
1.9200000000000013,1.4721914747164089,3.6807546628897474,3.1414522715249986,1.0448964093939912,5.836325090521541,0.0,3.005149190895418,6.8034371569706416,1.0999015870118507,1.0256264099008123,-0.4757798714262519,0.0,452.1916110508694,450.7936889261508,447.66474630105216,451.53326718165226
1.9800000000000013,1.6601058076026844,4.102469840373138,3.197713578194554,1.1071004670755977,5.807362910896742,0.0,3.259577152690485,7.252832285982939,0.7696492005676902,1.0526833832195783,-0.5023629194165898,0.0,452.60673594448224,450.21874383259785,448.17904498118844,451.50621095313153
2.0400000000000014,1.8634638059470336,4.5509313638472655,3.2329876157889736,1.1709735329248465,5.776993069479779,0.0,3.5197215688241323,7.694326191656387,0.40036063658889287,1.0812877967520376,-0.5150753167023902,0.0,452.182463632643,450.8914747596083,448.2834899777993,451.79654990507214
2.1000000000000014,2.0825413726601005,5.025508194154778,3.2449348528906405,1.2363153953830501,5.7458933041737446,0.0,3.783252547286679,8.122732501912973,-0.007748934738766006,1.1011139271033346,-0.5257558652652838,0.0,451.91745670045094,450.7768884596558,448.423822540251,451.2865149676447
2.1600000000000015,2.317497187483112,5.525327122183173,3.2312800537560933,1.302812477898077,5.7140931747188795,0.0,4.04865964022383,8.535157529151247,-0.4527728503040702,1.1196433453080405,-0.5401849662050393,0.0,452.40376676967696,450.9483420773068,448.5875806700616,451.3901339811146
2.2200000000000015,2.5683834509144225,6.049329269902998,3.189870484940856,1.3703279600567866,5.681677759697308,0.0,4.3139207254533165,8.928337358423802,-0.9325553732879273,1.134538987388162,-0.5404005089380846,0.0,452.1970687597587,451.8776897229277,449.10319633618013,451.6507640782213
2.2800000000000016,2.8350641406564323,6.596190243457559,3.1186817847033494,1.438686122417253,5.649126457691093,0.0,4.57475257390208,9.29676044913492,-1.4449432141112535,1.147371181806055,-0.5471188775117327,0.0,451.9201372518413,451.07273526196593,448.49583785208574,450.91461429025395
2.3400000000000016,3.11724418809076,7.164425014220699,3.0158667886851958,1.5079138404439734,5.616154204389206,0.0,4.830207378376015,9.640530370883289,-1.9862839417674518,1.164175333326848,-0.5548478443484441,0.0,452.1465523568116,451.2097810026899,448.60232823300856,451.37615006296164
2.4000000000000017,3.4145152983006946,7.752490496447069,2.879784178296911,1.5783443237668449,5.582708884529888,0.0,5.07745121836115,9.95765605021665,-2.5533727801993598,1.1881973820397114,-0.5631125285192639,0.0,452.03019527744715,451.040592243796,448.39581313384235,451.8014567319609
2.4600000000000017,3.7262918192110686,8.358740400619382,2.708987570044575,1.6503757105330141,5.548693163947377,0.0,5.313421358674739,10.24670131011172,-3.1429419267013223,1.2177073845257351,-0.5758761603077834,0.0,451.63545685963146,450.2692697125441,447.8300730143255,451.7487089910957
2.520000000000002,4.05188972094778,8.981560108738332,2.50221885212211,1.7240352962377763,5.513950887109052,0.0,5.5379195468095075,10.510121713398268,-3.7520233413063484,1.2423319703446396,-0.5862176504003359,0.0,451.99524787589957,450.811457181952,448.18739243356373,451.7812256062374
2.580000000000002,4.390566651120985,9.61944005691849,2.2583894182293847,1.7991015608694667,5.478601997480803,0.0,5.749210732560777,10.748998418267036,-4.377925475745818,1.2644196471816713,-0.5957304441063752,0.0,452.424241449359,451.29602862513605,448.157379085787,451.6097798312779
2.640000000000002,4.74147636481376,10.270952675317119,1.9765642632631595,1.8756805555723162,5.442639660723367,0.0,5.945589893846476,10.96497104917762,-5.018263157488584,1.2930585166501511,-0.607834279803687,0.0,452.24216079862083,450.8909592346108,447.82061618547084,451.8700776136683
2.700000000000002,5.103725450828059,10.934828382198779,1.655922947481837,1.953679813027037,5.405991643339863,0.0,6.1272078453803545,11.161621873902353,-5.67164076130682,1.311018979631111,-0.6174718181742961,0.0,451.99767814505276,450.8306538870366,448.38112380187505,451.6334692437974
2.760000000000002,5.476433001556589,11.61001358689402,1.2957087153021651,2.032695849395342,5.368788142858104,0.0,6.294336730768585,11.34254617618152,-6.337325002512624,1.326614899490179,-0.6257758424136288,0.0,451.93416941016,450.86276288525266,448.29178453605607,451.40199964274206
2.820000000000002,5.858785532533721,12.295701134487066,0.8951731998924626,2.112612923695078,5.330963027584616,0.0,6.4489542591446165,11.512300831750187,-7.015791165354171,1.3408280140102904,-0.6417791208184287,0.0,452.53545618209495,450.82894249793657,448.41920490063757,451.4598333316661
2.880000000000002,6.250091665088786,12.991340813340939,0.4535174142295307,2.1934534627293143,5.292212388351274,0.0,6.59319376738406,11.674885191150139,-7.70825613020146,1.357826861974867,-0.6554878839764636,0.0,452.6109090375277,451.06945034469703,448.4418953961529,451.7506707084091
2.940000000000002,6.649798404817638,13.696608186510707,0.0,2.275085744521533,5.2526078249361365,0.0,6.729506246096859,11.83377153985688,-8.416590267197146,1.3654187294639617,-0.6712658475491662,0.0,452.6433869066551,450.91478191847546,448.6576844162657,451.2457199920458
